id,name,updDesc
13271391,بند کفش بچگانه برانت مدل مغناظیسی رنگ قرمز,This is a red child's shoe strap made of plastic.
13271412,بند کفش بچگانه برانت مدل مغناظیسی رنگ مشکی,This is a children's shoe strap made of plastic in black color.
13271455,بند کفش بچگانه برانت مدل مغناظیسی رنگ نارنجی,This is a children's shoe strap in orange with a magnetic design.
13271480,بند کفش برانت مدل مغناظیسی رنگ قهوه ای,This is a brown magnetic shoe strap made of plastic.
13271526,بند کفش بچگانه برانت مدل مغناظیسی رنگ صورتی,"This is a children's shoe strap in pink color made of plastic. The strap features a series of holes for ventilation and is designed to provide a secure fit for the shoe. There is no visible branding, and the design is simplistic yet functional."
13271944,دمپایی زنانه مدل تدی کد 102,"This is a women's slipper made of EVA (ethylene-vinyl acetate) and silicone, featuring a rubber sole and a colorful pattern of cartoon-like bear faces and abstract shapes in red, yellow, green, blue, and pink on the strap."
13272105,نیم بوت زنانه چرم مشهد مدل j2490,"This is a women's green ankle boot made of natural leather with a narrow toe shape and a wide block heel. The shaft height reaches approximately to the ankle, and the heel height appears to be around 2-3 inches. The design is simple yet elegant, with no visible pattern. The boot features a zip closure and is suitable for office, formal occasions, and parties. The material has a sheen and texture typical of natural leather."
13273301,نیم بوت زنانه چرم مشهد مدل j2491,"This is a women's beige ankle boot made of natural leather, featuring a quilted design on the shaft, a zip closure, a flat wide heel design, and a wide toe shape, suitable for everyday use."
13281654,کفش روزمره زنانه مدل آنیس تمام چرم رنگ مشکی,"This is a women's daily shoe made of natural leather in black, featuring a polyurethane sole that is flexible, elastic, and breathable with pressure reduction capabilities. The shoe has a textured leather-like upper, a reinforced toe cap, a flat heel, and is designed with a removable and natural insole, equipped with a slip-on closure, and proudly produced in Iran."
13281671,کفش روزمره زنانه مدل آنیس تمام چرم رنگ سورمه ای,"This is a women's everyday slip-on shoe made of premium natural leather in navy color, featuring a textured surface, tan lining, and a flexible and breathable polyurethane sole with a beige stitched pattern. The shoe includes cushioned insoles that are eco-friendly and replaceable, designed with elastic closure for comfort."
13281711,کفش روزمره زنانه مدل دکتر هلین رنگ مشکی,"This is a women's casual shoe with a black synthetic leather upper featuring a polyurethane sole that provides pressure reduction and abrasion resistance. It has an elastic and orthopedic insole and a slip-on design. The sole is designed for durability and traction, and the shoe blends classic style with modern functionality. It was produced in Iran."
13282736,کفش روزمره زنانه کد 10915,"This is a pair of women's everyday shoes featuring a black textured upper made of synthetic leather, a flexible, elastic outsole that reduces pressure and is resistant to wear, a prominent logo on the side indicating a branded design, a polyurethane sole, an interchangeable insole, and a lace-up closure."
13284960,دمپایی زنانه مدل پونه رنگ مشکی,"This is a women's slipper made of natural leather in black, featuring a textured surface, a tan inner lining, three adjustable straps with silver-toned buckles, and a flat sole. It is produced in Iran."
13285273,دمپایی زنانه مدل بیتا رنگ قرمز,"This is a pair of women's slippers made of natural leather in red color. The sandal features a black toe post and a padded red strap for comfort. The sole is black with a slight heel height. There is no visible closure mechanism from this angle, suggesting it may be slip-on. This product is produced in Iran."
13285386,صندل زنانه مدل نگین رنگ مشکی,"This is a black women's sandal made of synthetic leather with a simple closure. The design is flat and made for everyday use, featuring a minimalist and elegant style. The shoe is produced in Iran."
13285502,صندل زنانه مدل سورنا رنگ مشکی,"This is a black women's sandal made of synthetic leather with a simple fastening, featuring a polyurethane sole and flat heel, perfect for everyday use. It has a textured pattern on the upper part and a visible brand logo on the strap. This product is produced in Iran."
13285546,صندل زنانه مدل سورنا رنگ سفید,"This is a women's sandal in white color made of synthetic leather, with a simple closure, featuring a flat heel made of polyurethane. It is suitable for everyday use and was produced in Iran."
13285654,نیم بوت زنانه مدل جزیره کد 01,"This is a women's ankle boot made of synthetic leather, featuring a lace-up closure and a wide toe design. The sole appears to be made of rubber, and it has a solid heel suitable for casual, everyday, office, formal, and party use. The heel is short, suggesting a flat profile. The interior lining is not discernible from this angle."
13286369,نیم بوت زنانه مدل پنسو ch,"This is a women's ankle boot made of synthetic leather with a low block heel, featuring a wide toe shape, zip closure, stitched seam pattern, and a visible backstay. It has a five-centimeter heel and is suitable for everyday, office, formal, and party use."
13287126,ست کیف و کفش زنانه چرم یلسان مدل آتریسا کد ROZ-RTL-916-krm,"This is a women's leather handbag and shoe set made of natural leather with a textured pattern and gold-tone metal hardware. The handbag is a shoulder bag type, featuring a cotton fiber lining and a locking mechanism for closure, accompanied by a pair of high-heeled shoes with a formal shoe design and a snakeskin-like design."
13296915,دمپایی زنانه مادام کوکو مدل Leopard,"This is a women's slipper in pink made of PVC (polyvinyl chloride), featuring a leopard print pattern, gold-colored accents, and two adjustable white straps with buckles. It is from a brand based in Turkey and manufactured in Turkey."
13296926,دمپایی زنانه مادام کوکو مدل Coquillage,"This is a women's sandal made of PVC (polyvinyl chloride) featuring a floral pattern with red and blue flowers on a white background, accented with small black dots. The straps are white with a silver buckle, suggesting a design that is both functional and fashionable. This product originates from Turkey and is manufactured in Turkey."
13296934,دمپایی زنانه مادام کوکو مدل Bord,"This is a women's slipper made of PVC (polyvinyl chloride) from Turkey, featuring pink, glossy, rectangular-shaped buckles with white edges, attached to a floral-patterned fabric item."
13299209,صندل زنانه مدل شول پرستاری رنگ کرم,"This is a women's sandal made of synthetic leather in cream color with a simple closure. It features a flat heel and a polyurethane sole, making it perfect for everyday use. The shoe has a small decorative buckle on the vamp and a white lining, with a patterned insole that combines functionality with style. The design is simple yet elegant, suitable for casual or business-casual attire."
13301377,دمپایی زنانه ال سی وایکیکی مدل آنتی باکتریال Sheep,"This is a women's antibacterial slipper featuring a playful design and a Velcro strap adorned with cartoon-like animal faces and a heart motif. Made of PVC (polyvinyl chloride), the sole is flat, suitable for indoor use or casual wear. The material has a soft texture, indicated by the slight sheen and the way it drapes on the sandal's form. This product originates from Turkey."
13313621,نیم بوت زنانه ام اند اس مدل Jack16,"This is a women's ankle boot made from natural leather, featuring a slip-on design with a wide toe shape and wide heel. It is suitable for casual, everyday, office, formal, and party use. The boot has a visible texture on the upper part, likely indicating a pebbled or grained finish. The robust sole provides traction, and the materials used are predominantly leather for the upper part, with possibly rubber for the sole. The pattern and design are utilitarian and functional, characteristic of combat-style footwear. The shaft height is ankle-length."
13314835,کفش زنانه اسمارا مدل H2029,"This is a tan suede women's shoe with a slip-on design, a 7-centimeter high heel, suitable for everyday, office, and formal occasions. It features a rounded toe, a low-cut vamp, a smooth interior lining, and a visible seam at the heel counter. Made in Germany."
13314981,کفش زنانه اسمارا مدل Ji2029,"This is a black suede women's pump shoe with a slip-on design, a 7 cm wide heel, suitable for everyday, office, and formal occasions, with a tan lining visible inside the shaft, made in Germany."
13315242,کفش زنانه اسمارا مدل So2029,"This is a women's shoe made from synthetic leather, featuring a slip-on design. It has a black, glossy, mid-height block heel that measures seven centimeters, suitable for everyday, office, and formal occasions. The shoe has a rounded toe and a smooth exterior, with the interior lining appearing to be of a lighter color, contrasting with the exterior. The design is simple and elegant, and it is both designed and manufactured in Germany."
13316240,کفش زنانه اسمارا مدل Zx2029,"This is a black suede shoe with a slip-on design, featuring an eight-centimeter stiletto heel, ideal for everyday, office, and formal occasions, made in Germany. It has a pointed toe and a thin heel, set against a white background."
13319185,ست کیف و نیم بوت زنانه چرم یلسان مدل آرتان کد ASHA-GF-918-msk,"This is a set of women's leather handbag and ankle boots made from natural leather, featuring a shoulder bag type with a lock closure. The handbag is black with a textured surface, and the ankle boots have a black pebbled texture, lace-up fronts, and a low heel height. Both items are presented against a white background."
13321368,کفش زنانه چرم عطارد مدل چرم طبیعی کد SH98,"This is a pair of women's black leather loafers with a pebbled texture, featuring a chunky wide heel with a height of five and a half centimeters and an elastic closure. The slip-on design does not have visible laces or buckles. These shoes are suitable for everyday and formal office use and are proudly made in Iran."
13321509,کفش زنانه چرم عطارد مدل چرم طبیعی کد SH99,"This is a pair of women's natural leather slip-on shoes featuring a textured pattern, a heel height of five and a half centimeters with a wide heel, suitable for everyday and formal use. The thick sole adds durability, and the shoes are made in Iran."
13321673,نیم بوت زنانه کد 4512,"This is a women's ankle boot made of synthetic leather with a zip closure, featuring a pointed toe and a heel height of three and a half centimeters. The boot has a wide heel and is suitable for casual, office, formal, and party use. The material appears to be synthetic leather, and there is a visible seam running vertically along the side of the boot."
13321705,کفش طبی زنانه چرم عطارد مدل چرم طبیعی کد SH100,"This is a women's orthopedic black leather shoe made of natural leather, featuring a textured crocodile skin pattern. It has a flexible and resilient sole that reduces pressure and is resistant to wear. The shoe includes an elastic closure for ease of wear, a padded collar, and a breathable insole. The sole is thick and appears to be made of a durable material, possibly rubber, given its sheen and consistency. There's no visible branding or additional design elements besides the pattern and the shoe's silhouette. This product is proudly made in Iran."
13321784,دمپایی زنانه مدل شاین 410,"This is a black glittery women's slipper made from synthetic materials, featuring a brown leather-like lining and sole with a strappy design and metallic accents."
13321972,نیم بوت زنانه مدل 72503,"This is a black leather ankle boot designed for women, featuring a zip closure, a wide toe shape, and a five-centimeter wide heel. It is made of natural leather and is ideal for everyday use."
13323571,نیم بوت زنانه مدل 72514,"This is a pair of women's black ankle boots made of natural leather with a pebbled texture, featuring a zip closure for ease of wear. The wide toe shape provides comfort, and the five-centimeter heel offers a slight elevation without being excessive. The sole appears thick and rugged, suggesting durability. The specific type of the shoe is a boot, typically worn for its sturdy design and ankle support."
13325128,کفش طبیعت گردی جاگلپ مدل 4057BOT,"This is a high-top, olive green hiking shoe made of synthetic leather with black accents and red detailing. It features a patterned and abrasion-resistant outsole for traction and durability. The shoe has a zip closure for ease of putting on and is designed for rugged outdoor activities with specialized qualities such as abrasion resistance, waterproofing, and flexibility, suitable for sport use. The sole is made of synthetic material, and the heel is reinforced, while the toe box looks sturdy."
13327268,نیم بوت زنانه مدل الارز,This is a women's ankle boot made of synthetic leather featuring a zip closure. It has a wide toe shape and a flat heel design. The boot is suitable for casual and sporty use.
13327340,نیم بوت زنانه مدل کاپشنی 96,"This is a women's cream-colored ankle boot made of fabric with a quilted shaft, featuring a zip closure on the inner side of the shaft, a wide toe shape, and a flat heel, suitable for sporty and everyday use."
13327343,نیم بوت زنانه مدل کاپشنی کد 98,"This is a women's black, quilted ankle boot made of fabric, featuring a zip closure on the inner side and a pull tab on the outer side for ease of wear. It has a wide toe shape and a flat heel, suitable for casual and sporty use."
13327551,نیم بوت زنانه مدل نگین,"This is a women's ankle boot made of synthetic leather with a pebbled texture, featuring a zip closure and a pointed toe. It has a 7 cm wide chunky heel, a silver metallic loop as part of its buckle design, and a prominent ""FASHION"" label on the side. This boot is suitable for everyday, office, and formal occasions, and it is produced in Iran."
13339395,صندل زنانه نیکتا مدل  سوییت AK.BK.2878,"This is a black peep-toe sandal with a textured fabric upper and a wide block heel that is 5.5 cm high, featuring a glossy logo on the heel counter and made with a polyurethane sole. It is suitable for casual, everyday, office, and formal occasions."
13339418,دمپایی زنانه نیکتا مدل نگینی BK.2887,This is a women's black slide sandal made of fabric featuring a sparkling embellishment pattern with silver studs.
13339704,صندل زنانه نیکتا مدل جنوبی کد BK.2883,"This is a pair of women's black slide sandals made of fabric with a pattern of gold sequins and dots on the upper part, featuring a flat one-piece heel made of PVC with a brown sole and a textured bottom edge. They are suitable for sports, casual, office, and formal events."
13339705,صندل زنانه نیکتا مدل  محلی کد GLD.2881,"This is a women's sandal made of fabric with a simple fastening system, featuring a flat heel made of PVC (polyvinyl chloride) and a synthetic sole. It is suitable for sports, everyday, office, and formal occasions. The sole has a textured design, and the insole bears a logo."
13339721,صندل زنانه نیکتا مدل  دوختی لوزی کد WH.2871,"This is a women's white slide sandal made of synthetic leather with quilted stitching and a flat sole, featuring a beige PVC outsole. It has a simple closure and is suitable for casual, daily, office, and formal wear as well as parties."
13339742,صندل زنانه نیکتا مدل  خلیجی کد CR.2880,"This is a women's sandal made of fabric with a colorful beadwork strap and a PVC sole. It features a simple closure, a flat heel design, and is suitable for casual, everyday, office, and formal use, making it ideal for parties."
13339747,صندل زنانه نیکتا مدل  بندری کد CR.2868,"This is a women's flat sandal made of fabric with a simple closure mechanism. It features a decorative band across the top with intricate embroidery in multiple colors, set against a beige background. The sole is brown and made of PVC, with an outsole crafted from polyvinyl chloride. The sandal is suitable for casual, everyday, office, formal, and party use. The pattern on the band suggests a handcrafted design, possibly indicating a cultural or artisanal origin."
13339755,صندل زنانه نیکتا مدل  شطرنجی کد NCF.2872,"This is a women's beige and brown checkered slide sandal made of synthetic leather with a wide crisscross strap, a cushioned footbed, and a flat PVC heel. The sole is made of PVC, making it suitable for casual, everyday, office, and formal occasions."
13339769,صندل زنانه نیکتا مدل  شطرنجی کد WH.2872,"This is a flat slip-on sandal made of synthetic leather with a PVC sole, featuring a crisscross pattern and a textured sole. It has a padded insole and a flat heel design, presented in a beige color palette, suitable for sports, daily wear, office, formal occasions, and parties."
13339782,صندل زنانه نیکتا مدل  سنتی کد CR.2867,"This is a women's decorative flat sandal made of fabric featuring intricate embroidery with multiple colors on the strap, a brown PVC sole, a tan lining, and a simple closure, suitable for casual, everyday, formal, and party use."
13340401,نیم بوت زنانه مدل RK-002,"This is a women's ankle boot made of synthetic leather with a chunky platform sole, featuring a lace-up closure, broad toe shape, and wide heel. It is suitable for casual, everyday, office, and formal events as well as parties."
13345118,دمپایی زنانه مدل روفرشی شاین کد 411,"This is a women's slipper made of synthetic materials, featuring glittery straps and a beige insole, with the brand name visible on the sole."
13345222,دمپایی زنانه مدل روفرشی شاین کد 412,"This is a white women's slip-on shoe made of synthetic material, featuring gold-colored geometric decorations on the straps, a black outsole, and a glittery finish on the sole."
13345384,دمپایی زنانه مدل شاین کد 412,"This is a women's slipper made of synthetic materials. The slipper features a glittery gold finish on the straps, a brown sole, and a black insole. It has two adjustable straps adorned with geometric cut-outs, suggesting a design that emphasizes style and comfort. The presence of a brand name indicates it's a product from a specific manufacturer."
13350996,صندل زنانه چلیپا مدل دنیا,"This is a women's sandal made of natural leather in a beige color, featuring a simple closure, a perforated pattern on the upper part, a wide heel with a height of seven centimeters, and a thermoplastic polyurethane textured sole. It is suitable for sports, everyday, office, and formal occasions."
13351252,کفش روزمره زنانه کفش مسعود تبریز مدل 2201,"This is a women's everyday black slip-on shoe made of natural leather, featuring a pebbled texture on the upper part and a thermoplastic polyurethane (TPU) sole that is flexible, reduces pressure, and is resistant to wear. The shoe has a low heel height, a padded collar for comfort, and a pull tab at the back of the collar for ease of wearing. It includes a cushioned and breathable insole that is ergonomic and replaceable, and it closes with a simple fastening."
13351496,کفش روزمره زنانه کفش مسعود تبریز مدل تارا 2201,"This is a women's black, pebbled leather loafer made from natural leather, featuring a soft polyurethane sole with a flexible, non-slip design that reduces pressure and is resistant to wear. It has a decorative metal loop closure, an orange lining, and is designed for comfort with breathable and interchangeable insoles. This shoe is proudly made in Iran and has a thick sole."
13358939,نیم بوت زنانه ال سی وایکیکی مدل آنتی شوک آبگریز,"This is a waterproof tan-colored women's ankle boot made of synthetic leather with a flat sole and a solid heel. It features a wide toe shape, slip-on closure, a smooth leather shaft that reaches just above the ankle, a pull-tab on the back for ease of wear, and a visible stitching pattern on the upper part of the boot. This boot is suitable for casual, everyday, formal, and party use, proudly designed and produced in Turkey."
13359989,دمپایی زنانه مدل keyke_b,This is a women's slipper made of plastic.
13360020,دمپایی زنانه مدل Keyke_cr,"This is a women's slipper made of plastic. The overall design indicates a product aimed at leisure activities or as a casual, comfortable footwear option."
13360130,کفش زنانه مدل استلتو فرهاد ورنی رنگ سفید,"This is a glossy white high-heeled shoe made of patent leather with a pointed toe and a 10-centimeter thin stiletto heel, featuring a tan lining at the sole. It has a simple closure and is ideal for parties, originating from Turkey and produced in Iran."
13360196,نیم بوت زنانه مدل mom714,"This is a women's ankle boot made of synthetic leather with a zip closure, featuring a pointed toe and a 3 cm wide heel. The boot is suitable for everyday, office, and formal occasions. The outer side has an embossed camel design, and the lining appears to be of the same material as the exterior."
13361125,کفش زنانه چرم عطارد مدل چرم طبیعی کد SH104,"This is a natural leather, slip-on women's shoe featuring elastic closure, a crocodile skin pattern on the upper, and a 5.5 cm chunky heel suitable for everyday, office, and formal use, made in Iran."
13361261,صندل زنانه ال سی وایکیکی مدل طبی استپ دار,"This is a pair of women's sandals made of synthetic leather, featuring a simple closure and a knotted strap design. The sandals have a wide heel with a height of 1.5 centimeters made of EVA, a polyurethane sole, and a textured inner lining. They are suitable for casual, sporty, office, and formal occasions, and are originally from Turkey."
13361796,دمپایی زنانه مدل Keyke_g,"This is a women's slipper made of plastic. The design suggests a casual, possibly water-friendly shoe, with the bright green color and simple slip-on structure indicating a product meant for leisure activities. It features two straps that wrap around the foot, and the sole appears to be made of a textured material. There's a visible button on the strap, likely for ease of slipping the slipper on or off."
1336844,پد محافظ انگشت - دنیلی,"This is a finger protector pad - Danili. The design is minimalist, focusing on user comfort. The shape suggests it is intended to provide protection during activities that may cause finger injuries. The image does not provide information on the materials used, lining, shaft height, heel height, closure type, or specific brand, as none are discernible from the image provided."
13368970,صندل زنانه مدل میترا کد 218 رنگ نسکافه ای,"This is a women's sandal in a coffee color, featuring a simple fasten, made of EVA (ethylene-vinyl acetate) material, with an EVA sole, flat heel design, a heel height of two centimeters, and suitable for sports, everyday wear, and parties."
13369056,دمپایی زنانه مدل میترا 218 رنگ صورتی,"This is a light pink women's slipper made of plastic. The design features an open-toed style with two straps for closure, one across the top and another around the ankle. The sole appears to be made of a soft, foam-like material. The background is white, emphasizing the product without any distractions."
13369330,صندل زنانه نیکتا مدل NCF.2738,"This is a women's open-toe slide sandal made of synthetic leather with a crocodile skin pattern on the footbed and a smooth leather shaft. It features a flat, one-piece PVC sole ideal for casual, everyday, office, and formal occasions."
13369433,دمپایی لاانگشتی زنانه نیکتا مدل BK.ALL.2807,"This is a women's flip-flop made of synthetic leather with a rubber sole, featuring a simple design suitable for casual, everyday, office, and formal occasions."
13369488,نیم بوت زنانه مدل 42027,"This is a women's black ankle boot made of synthetic leather with a smooth exterior and a contrasting black interior lining. The boot features a chunky sole with a slight heel elevation, suggesting a design that balances style with practicality. A visible metal zipper on the outer side of the boot indicates a zipper closure, which is further reinforced by the pull tab at the top of the zipper for ease of use. The boot has a wide toe shape and a wide heel, making it suitable for casual and sporty use. The shaft height appears to be just above the ankle, making it appropriate for casual wear or as an accessory for a more formal outfit."
13369524,بوت زنانه مدل 42221,"This is a women's black synthetic leather knee-high boot with a slip-on design, featuring a rolled top and a flat sole, suitable for casual and sporty use."
13369598,دمپایی لاانگشتی زنانه نیکتا مدل نگین دار BK.2860,"This is a pair of women's black flip-flops made of fabric with an air-boling sole, featuring studded straps and a jeweled design suitable for sports, casual, office, and formal occasions."
13369608,دمپایی لاانگشتی زنانه نیکتا مدل نگین دار BK.2862,"This is a women's black flip-flop featuring a gem design with a thick air-bolting sole, made of fabric. It has a patterned strap adorned with square and diamond cut-out designs and small studs, set against a textured insole, suitable for sporty, everyday, official, and party use."
13369612,دمپایی لاانگشتی زنانه نیکتا مدل نگین دار BK.2863,"This is a women's black flip-flop made of fabric with an air-bulging sole, embellished with a rhinestone design and a row of silver-colored studs and beads on the strap. It is suitable for casual, everyday, office, and formal occasions."
13369702,نیم بوت زنانه مدل 42193,"This is a women's black, ankle-high boot made of synthetic leather with a smooth exterior and a zip closure. The boot features a chunky heel with a textured tread pattern, suggesting a design for durability or traction, and is designed for everyday use. The toe shape is wide, providing extra comfort."
13369911,بوت زنانه مدل 42220,"This is a women's knee-high boot made of synthetic leather with a zipper closure. It features a modest heel and a flat sole. The shaft reaches approximately mid-calf, and the design is simple yet elegant, with no visible patterns or embellishments. It is suitable for sports, everyday wear, and formal or office use."
13369927,دمپایی زنانه شفا طب نوین  مدل 131 طبی,"This is a women's therapeutic slipper made of polyurethane and synthetic leather. The shoe features a cream-colored leather insole and outsole. The sole appears to be made of a synthetic material, and the heel height is minimal, consistent with a slide design. There are no visible closures such as laces or buckles, indicating that the shoe is designed to slip on easily. The pattern and design are simple and functional, suggesting a product intended for casual wear or comfort."
13370468,بوت زنانه مدل 420191,"This is a women's boot made of synthetic leather, featuring a zip closure. The boot is knee-high with a block heel, a smooth shaft, and a rounded toe. The heel height is moderate, suggesting a stable design for everyday wear. It is suitable for everyday, office, and formal gatherings, and there are no pattern or additional design elements on the boot itself."
13371259,دمپایی زنانه مدل پاپیون,This is a women's black slip-on shoe made of synthetic suede featuring a glittery sole and a decorative bow with striped patterns.
13372103,کفش روزمره زنانه کرمانی مدل چرم دستدوز طبیعی کد 515 رنگ مشکی,"This is a women's everyday shoe made of natural leather in black, featuring a durable and breathable outsole with air cushions for comfort. It has a contrasting stitching pattern and a lace-up closure. The sole includes a textured tread for grip, and the design suggests a comfortable yet supportive fit."
13372116,کفش روزمره زنانه کرمانی مدل چرم دستدوز طبیعی کد 516 رنگ مشکی,"This is a black casual shoe made of natural leather, featuring a flat and elastic sole with breathable properties, pressure reduction capability, and abrasion resistance. The sole is made from thermoplastic polyurethane (TPU) and polyurethane, with a cushioned air insole that is elastic, natural, and replaceable. It has a lace-up closure and is produced in Iran. The specific type of the shoe appears to be a women's casual shoe."
13373999,نیم بوت زنانه مدل 42319,"This is a women's ankle boot made of synthetic leather featuring a stretchy design, a wide toe shape, and a slip-on closure, designed for sporty and everyday use."
13374003,بوت زنانه مدل 42135,"This is a women's black suede over-the-knee boot with a low heel and a rounded toe. The shaft height extends just above the knee, and the heel is approximately 2-3 inches tall. The closure type is a slip-on style. The sole of the boot is not clearly visible, but it seems to be flat. This boot is suitable for casual, everyday, and party use."
13375385,دمپایی لاانگشتی زنانه نیکتا مدل پوست ماری BK.2866,"This is a women's thong sandal made of synthetic leather with a snake skin design, featuring a PVC sole. It is suitable for sports, daily wear, office and formal occasions, as well as parties."
13375477,دمپایی زنانه کیتو مدل توت فرنگی,This is a women's slipper made of EVA (ethylene-vinyl acetate) with a bright coral-red sole and a decorative green strawberry motif.
13376674,صندل زنانه نیکتا مدل Comfort Walking CR.2865,"This is a beige espadrille sandal made of fabric and jute, featuring a simple closure. The design includes a round toe, an open back without any heel straps, and a wide cork wedge heel that is approximately 5.5 centimeters high. The sole is made of polyurethane, making it suitable for sporty, casual, formal, and party occasions. The interior lining is not fully visible but seems to be of the same beige color as the exterior. There is a small leather-like tag on the side of the shoe with embossed lettering, likely indicating the brand or product line. The closure type is simple, confirming it is a slip-on style without laces or zippers."
13376842,دمپایی لاانگشتی زنانه نیکتا مدل پوست ماری GRY.2866,"This is a women's flip-flop made of artificial leather with a snake skin pattern, featuring a PVC sole, suitable for casual, everyday, office, and formal occasions."
13376853,دمپایی لاانگشتی زنانه نیکتا مدل پوست ماری NCF.2866,"This is a women's flip-flop made of synthetic leather with a snake skin pattern. It features a PVC sole, suitable for sports, casual, office, and formal use, as well as parties. The brand name ""CROCS"" is visible on the insole."
13377021,کفش طبی زنانه مدل لیلین,"This is a women's orthopedic shoe made of natural leather with a polyurethane sole that reduces pressure and is resistant to wear. It features air cushioning and orthopedic insoles, designed with a simple closure. The shoe has a black, slip-on style with a textured upper and a low shaft height. The heel height suggests a flat sole, and it is produced in Iran. The design focuses on comfort and ease of wear."
13383385,کفش زنانه مدل استلتو فرهاد2 سوییت رنگ آبی کاربنی,"This is a royal blue, suede women's stiletto shoe with a pointed toe and a 10 cm narrow heel. The interior lining appears to be black, and it features a simple closure. Designed for parties, this shoe is made in Iran."
13383434,کفش زنانه مدل استلتو فرهاد2 سوییت رنگ استخوانی,"This is a cream-colored, suede women's high-heeled shoe with a pointed toe and a 10-centimeter thin heel. It features a simple closure and is designed for parties. The interior lining appears to be of a different color, suggesting a contrast in materials or color. The sole is not fully visible, but it seems to have a slight platform at the heel. There is no additional pattern or design elements discernible on the exterior, and it was produced in Iran."
13383631,کفش زنانه مدل سه بعدی شگفت ورنی رنگ مشکی,"This is a black patent leather women's shoe with a glossy finish, featuring a pointed toe and a broad chunky heel design with a heel height of five and a half centimeters. The shoe has a simple closure and is suitable for everyday, office, formal, and party use. The sole appears to be made of a different material, possibly leather, and there is a visible seam running along the top edge of the shoe's shaft. It is made in Iran."
13386845,دمپایی زنانه مدل بنددار MTR-BLCK,"This is a women's dark grey, open-toe sandal made of EVA (ethylene-vinyl acetate) produced in Iran. It features a contoured footbed with a textured pattern, a wide strap across the midfoot, and a hook-and-loop fastener for closure. The sole is soft and flexible, and the outsole has a slight elevation at the heel."
13387658,نیم بوت زنانه نوین چرم مدل  1456 WS3314,"This is a women's ankle boot made of natural leather featuring a lace-up closure. It has a high shaft, a robust heel, and a wide toe shape. The sole appears sturdy, suggesting durability and grip, and is likely made of a rubber-like material. The boot's design includes metal eyelets for the laces, and it is suitable for everyday use. It is produced in Iran and designed for casual wear or light outdoor activities."
13391810,صندل زنانه مدل کاترین,"This is a women's purple slide sandal made of synthetic leather, featuring a bow detail. It has a brown resin insole and sole with a small floral pattern. The shoe has a flat heel height and a slip-on closure, making it suitable for everyday and party use."
13398523,بوت زنانه ام‌اس‌ال مدل M - 210,"This is a women's tall black boot made of natural leather with a smooth shaft and textured foot area, featuring a zip closure and a buckle detail on the side. It has a low, wide heel of three and a half centimeters, a broad toe shape, and is suitable for casual, everyday, formal, and party use. The boot is produced in Iran and has an above-ankle height with a pull tab at the back."
13398927,کاور کفش مدل سیلیکونی M,"This is a silicone shoe cover made in China, designed to protect footwear from water, featuring a ridged pattern for grip and a hook-and-loop fastener for closure."
13399556,نیم بوت زنانه کفش مسعود تبریز مدل جاسمین 22012,"This is a women's ankle boot made of natural leather with a red lining, a zip closure, wide toe shape, and a wide heel, suitable for casual, sporty, and party wear, proudly made in Iran."
13402257,کفش روزمره زنانه هومنیتی مدل WYWFWH360-GRN,"This is a pair of women's everyday shoes in green and white, featuring a treaded, flexible, and resilient gum-colored outsole made from thermoplastic polyurethane that reduces pressure and is abrasion-resistant. The upper is constructed from artificial suede and synthetic leather, and includes a lace-up closure and a simple and replaceable insole. The shoe has a padded collar for comfort and originates from Sweden."
13403510,کفش روزمره زنانه مدل کــــــــی شووز آل سوپر فوم رنگ سفید,"This is a women's casual shoe made of synthetic leather, foam, and yarn, featuring a flexible PU thermoplastic sole that reduces pressure and is resistant to abrasion. It has removable orthopedic insoles, lace-up closure, a padded collar, and a textured sole. The shoe is produced in China and comes in white with black stripes and details."
13404301,نیم بوت زنانه مدل رامیلا,"This is a women's ankle boot made of microfiber, featuring a lace-up closure and a wide toe shape, with a five-centimeter block heel, suitable for everyday use."
13405399,بوت زنانه تاماریس مدل bla,"This is a women's black knee-high boot made of synthetic leather with a textured woven pattern on the shaft and smooth leather on the foot. It features a zipper closure for ease of wear. The heel height appears moderate, and the sole seems to be made of a sturdy material. A decorative buckle is visible on the side, indicating a closure mechanism. The overall design suggests a blend of functionality and fashion, making it suitable for casual, everyday, formal, and party use."
13405845,کفش طبی زنانه مدل nr,"This is a women's orthopedic shoe featuring a textured, flexible, flat sole with air cushioning, elastic properties, breathability, pressure reduction, and abrasion resistance. The shoe is made from polyurethane and synthetic leather, with a removable orthopedic insole and a simple closure. The shoe's design suggests a comfortable walking option suitable for various occasions."
13405872,کفش زنانه مدل us6,"This is a women's shoe made of synthetic leather with a simple closure. It features a flat heel and is suitable for casual, everyday, office and formal events, and parties. The overall design suggests a blend of classic style with modern sensibilities."
13405882,کفش زنانه مدل erworug96,"This is a women's shoe made of synthetic leather with a simple fastening and a flat heel, suitable for everyday use, office and formal occasions, and parties."
13405910,کفش کالج زنانه مدل s.r.m489648465631161611631331,"This is a women's college shoe made of synthetic leather, featuring a simple sole designed to reduce pressure and resist wear. The shoe has a straightforward closure and a minimal heel height, consistent with the slip-on style. The interior lining appears to be of a lighter shade, possibly a cream or light grey, and the green color is the most striking feature. The decorative metal buckle on the vamp adds a touch of elegance to the simple design."
